libc.so.6	__fread_chk	GLIBC_2.7	3	shim	fread	review	FORTIFY _chk variant; shim over fread
libc.so.6	__fread_unlocked_chk	GLIBC_2.7	3	shim	fread_unlocked	review	FORTIFY _chk variant; shim over fread_unlocked
libc.so.6	__freadable	GLIBC_2.2.5	2	forward-same	__freadable	-	runtime exports the same name
libc.so.6	__freading	GLIBC_2.2.5	2	forward-same	__freading	-	runtime exports the same name
libc.so.6	__free_hook	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__freelocale	GLIBC_2.2.5	1	forward-alias	freelocale	-	reserved-name alias of runtime export freelocale
libc.so.6	__fseeko64	GLIBC_PRIVATE	1	forward-alias	fseeko	-	LFS 64-bit variant; on LP64 aliases fseeko
libc.so.6	__fsetlocking	GLIBC_2.2.5	2	forward-same	__fsetlocking	-	runtime exports the same name
libc.so.6	__ftello64	GLIBC_PRIVATE	1	forward-alias	ftello	-	LFS 64-bit variant; on LP64 aliases ftello
libc.so.6	__fwprintf_chk	GLIBC_2.4	3	shim	fwprintf	review	FORTIFY _chk variant; shim over fwprintf
libc.so.6	__fwritable	GLIBC_2.2.5	2	forward-same	__fwritable	-	runtime exports the same name
libc.so.6	__fwriting	GLIBC_2.2.5	2	forward-same	__fwriting	-	runtime exports the same name
libc.so.6	__fxstat	GLIBC_2.2.5	3	shim	-	review	struct stat layout differs; shim over cygwin fstat
libc.so.6	__fxstat64	GLIBC_2.2.5	3	shim	-	review	struct stat layout differs; shim over cygwin fstat
libc.so.6	__fxstatat	GLIBC_2.4	3	shim	-	review	struct stat layout differs; shim over cygwin fstatat
libc.so.6	__fxstatat64	GLIBC_2.4	3	shim	-	review	struct stat layout differs; shim over cygwin fstatat
libc.so.6	__gai_sigqueue	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_create_spec	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_destroy_spec	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_get_alias_db	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_get_cache	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_get_modules_db	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_open	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__gconv_transliterate	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__getauxval	GLIBC_2.16	4	stub	-	-	absent from runtime export surface
libc.so.6	__getcwd_chk	GLIBC_2.4	3	shim	getcwd	review	FORTIFY _chk variant; shim over getcwd
libc.so.6	__getdelim	GLIBC_2.2.5	1	forward-alias	getdelim	-	reserved-name alias of runtime export getdelim
libc.so.6	__getdomainname_chk	GLIBC_2.4	3	shim	getdomainname	review	FORTIFY _chk variant; shim over getdomainname
libc.so.6	__getgroups_chk	GLIBC_2.4	3	shim	getgroups	review	FORTIFY _chk variant; shim over getgroups
libc.so.6	__gethostname_chk	GLIBC_2.4	3	shim	gethostname	review	FORTIFY _chk variant; shim over gethostname
libc.so.6	__getlogin_r_chk	GLIBC_2.4	3	shim	getlogin_r	review	FORTIFY _chk variant; shim over getlogin_r
libc.so.6	__getmntent_r	GLIBC_2.2.5	1	forward-alias	getmntent_r	-	reserved-name alias of runtime export getmntent_r
